date,open,high,low,close,volume,average,barCount
2024-12-13 11:20:00-05:00,133.92,133.93,132.87,132.95,6039366.0,133.335,23072
2024-12-13 11:30:00-05:00,132.95,133.96,132.93,133.46,6126137.0,133.514,22623
2024-12-13 11:40:00-05:00,133.46,133.83,132.96,133.6,4851047.0,133.428,17459
2024-12-13 11:50:00-05:00,133.59,133.82,133.14,133.53,3858503.0,133.508,14115
2024-12-13 12:00:00-05:00,133.52,134.12,133.49,133.79,4383597.0,133.847,13516
2024-12-13 12:10:00-05:00,133.81,134.15,133.76,134.0,3278345.0,133.969,10445
2024-12-13 12:20:00-05:00,134.01,134.1,133.24,133.3,3640719.0,133.581,11711
2024-12-13 12:30:00-05:00,133.3,133.35,132.85,133.12,3521997.0,133.125,11077
2024-12-13 12:40:00-05:00,133.12,133.51,132.88,133.48,2907680.0,133.21,8516
2024-12-13 12:50:00-05:00,133.47,133.68,133.31,133.52,2339003.0,133.536,7259
2024-12-13 13:00:00-05:00,133.53,134.02,133.5,133.93,2349889.0,133.821,7982
2024-12-13 13:10:00-05:00,133.94,134.22,133.9,134.02,2346928.0,134.053,7700
2024-12-13 13:20:00-05:00,134.03,134.53,133.78,134.53,2783068.0,134.126,8117
2024-12-13 13:30:00-05:00,134.53,134.59,134.34,134.5,2020795.0,134.461,6221
2024-12-13 13:40:00-05:00,134.49,134.62,134.23,134.56,1988383.0,134.401,5788
2024-12-13 13:50:00-05:00,134.56,134.56,134.21,134.33,1554999.0,134.357,5458
2024-12-13 14:00:00-05:00,134.32,134.33,133.95,134.16,2122641.0,134.09,6677
2024-12-13 14:10:00-05:00,134.16,134.24,133.95,134.06,1469537.0,134.057,5104
2024-12-13 14:20:00-05:00,134.06,134.75,134.05,134.63,2962242.0,134.505,8912
2024-12-13 14:30:00-05:00,134.63,134.92,134.3,134.36,2593217.0,134.604,8248
2024-12-13 14:40:00-05:00,134.35,134.44,133.98,134.03,2161361.0,134.169,6978
2024-12-13 14:50:00-05:00,134.03,134.05,133.65,133.72,2471948.0,133.786,7637
2024-12-13 15:00:00-05:00,133.71,134.12,133.71,133.86,2571823.0,133.948,8772
2024-12-13 15:10:00-05:00,133.85,134.14,133.7,133.97,2314881.0,133.933,8326
2024-12-13 15:20:00-05:00,133.97,134.13,133.68,133.99,2311918.0,133.911,8039
2024-12-13 15:30:00-05:00,133.98,134.24,133.93,134.01,2268099.0,134.065,8119
2024-12-13 15:40:00-05:00,134.02,134.06,133.72,134.0,3096598.0,133.891,10838
2024-12-13 15:50:00-05:00,134.0,134.3,133.92,134.22,6609762.0,134.09,24598
2024-12-16 09:30:00-05:00,134.17,134.4,130.45,131.11,18255167.0,132.436,60646
